Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C182 Postcode 2011 to Statistical Area Level 3 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 31 July 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA3_CODE_2011,SA3_NAME_2011,RATIO,PERCENTAGE,,,,,,,
4311,4311,31002,Ipswich Hinterland,0.9998935,99.9893501,,,,,,,
4311,4311,31701,Toowoomba,0.0001065,0.0106499,,,,,,,
4312,4312,31002,Ipswich Hinterland,1.0,100.0,,,,,,,
4313,4313,31002,Ipswich Hinterland,0.9383824,93.8382423,,,,,,,
4313,4313,31303,Caboolture Hinterland,0.0616176,6.1617577,,,,,,,
4340,4340,31002,Ipswich Hinterland,1.0,100.0,,,,,,,
4341,4341,31002,Ipswich Hinterland,1.0,100.0,,,,,,,
4342,4342,31002,Ipswich Hinterland,0.9989789,99.8978902,,,,,,,
4342,4342,31701,Toowoomba,0.0010211,0.1021098,,,,,,,
4343,4343,31002,Ipswich Hinterland,0.0733199,7.3319892,,,,,,,
4343,4343,31701,Toowoomba,0.9266801,92.6680108,,,,,,,
4344,4344,31701,Toowoomba,1.0,100.0,,,,,,,
4345,4345,31701,Toowoomba,1.0,100.0,,,,,,,
4346,4346,31002,Ipswich Hinterland,1.0,100.0,,,,,,,
4347,4347,31701,Toowoomba,1.0,100.0,,,,,,,
4350,4350,30702,Darling Downs - East,0.0039327,0.3932742,,,,,,,
4350,4350,31701,Toowoomba,0.9960673,99.6067258,,,,,,,
4352,4352,30701,Darling Downs (West) - Maranoa,0.0035856,0.3585581,,,,,,,
4352,4352,30702,Darling Downs - East,0.097931,9.7931049,,,,,,,
4352,4352,30703,Granite Belt,0.0191887,1.9188683,,,,,,,
4352,4352,31701,Toowoomba,0.8792947,87.9294687,,,,,,,
4353,4353,30702,Darling Downs - East,1.0,100.0,,,,,,,
4354,4354,30702,Darling Downs - East,1.0,100.0,,,,,,,
4355,4355,30702,Darling Downs - East,1.0,100.0,,,,,,,
4356,4356,30702,Darling Downs - East,1.0,100.0,,,,,,,
4357,4357,30701,Darling Downs (West) - Maranoa,0.0033299,0.3329928,,,,,,,
4357,4357,30702,Darling Downs - East,0.9966701,99.6670072,,,,,,,
4358,4358,30702,Darling Downs - East,0.0483898,4.8389801,,,,,,,
4358,4358,30703,Granite Belt,0.2771628,27.7162824,,,,,,,
4358,4358,31701,Toowoomba,0.6744474,67.4447375,,,,,,,
4359,4359,30703,Granite Belt,0.9999991,99.9999055,,,,,,,
4360,4360,30703,Granite Belt,1.0,100.0,,,,,,,
4361,4361,30703,Granite Belt,1.0,100.0,,,,,,,
4362,4362,30703,Granite Belt,1.0,100.0,,,,,,,
4363,4363,30702,Darling Downs - East,1.0,100.0,,,,,,,
4364,4364,30702,Darling Downs - East,1.0,100.0,,,,,,,
4365,4365,30703,Granite Belt,1.0,100.0,,,,,,,
4370,4370,30703,Granite Belt,1.0,100.0,,,,,,,
4371,4371,30703,Granite Belt,1.0,100.0,,,,,,,
4372,4372,30703,Granite Belt,1.0,100.0,,,,,,,
4373,4373,30703,Granite Belt,1.0,99.9999971,,,,,,,
4374,4374,30703,Granite Belt,1.0,100.0,,,,,,,
4375,4375,30703,Granite Belt,1.0,100.0,,,,,,,
4376,4376,30703,Granite Belt,1.0,100.0,,,,,,,
4377,4377,30703,Granite Belt,1.0,100.0,,,,,,,
4378,4378,30703,Granite Belt,1.0,100.0,,,,,,,
4380,4380,30703,Granite Belt,1.0,100.0,,,,,,,
4381,4381,30703,Granite Belt,1.0,100.0,,,,,,,
4382,4382,30703,Granite Belt,1.0,100.0,,,,,,,
4383,4383,11002,Inverell - Tenterfield,0.2941975,29.4197512,,,,,,,
4383,4383,30703,Granite Belt,0.7058025,70.5802488,,,,,,,
4384,4384,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4385,4385,11002,Inverell - Tenterfield,0.0666157,6.6615694,,,,,,,
4385,4385,30701,Darling Downs (West) - Maranoa,0.9333843,93.3384306,,,,,,,
4387,4387,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4388,4388,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4390,4390,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4400,4400,30702,Darling Downs - East,0.0750844,7.5084405,,,,,,,
4400,4400,31701,Toowoomba,0.9249156,92.4915595,,,,,,,
4401,4401,30702,Darling Downs - East,1.0,100.0,,,,,,,
4402,4402,30702,Darling Downs - East,1.0,100.0,,,,,,,
4403,4403,30702,Darling Downs - East,1.0,100.0,,,,,,,
4404,4404,30702,Darling Downs - East,1.0,100.0,,,,,,,
4405,4405,30701,Darling Downs (West) - Maranoa,0.0169314,1.6931421,,,,,,,
4405,4405,30702,Darling Downs - East,0.9805888,98.0588811,,,,,,,
4405,4405,31902,Burnett,0.0024798,0.2479768,,,,,,,
4406,4406,30701,Darling Downs (West) - Maranoa,0.5559169,55.5916891,,,,,,,
4406,4406,30702,Darling Downs - East,0.4440831,44.4083109,,,,,,,
4407,4407,30702,Darling Downs - East,1.0,100.0,,,,,,,
4408,4408,30702,Darling Downs - East,1.0,100.0,,,,,,,
4410,4410,30701,Darling Downs (West) - Maranoa,0.0123688,1.2368775,,,,,,,
4410,4410,30702,Darling Downs - East,0.9876312,98.7631225,,,,,,,
4411,4411,30702,Darling Downs - East,1.0,100.0,,,,,,,
4412,4412,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4413,4413,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4415,4415,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4416,4416,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4417,4417,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4418,4418,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4419,4419,30701,Darling Downs (West) - Maranoa,0.9503628,95.0362787,,,,,,,
4419,4419,30802,Gladstone - Biloela,0.0496372,4.9637213,,,,,,,
4420,4420,30701,Darling Downs (West) - Maranoa,0.0132828,1.3282782,,,,,,,
4420,4420,30802,Gladstone - Biloela,0.9867172,98.6717218,,,,,,,
4421,4421,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4422,4422,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4423,4423,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4424,4424,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4425,4425,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4426,4426,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4427,4427,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4428,4428,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4454,4454,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4455,4455,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4461,4461,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4462,4462,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4465,4465,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4467,4467,30701,Darling Downs (West) - Maranoa,0.9773909,97.7390852,,,,,,,
4467,4467,31503,Outback - South,0.0226091,2.2609148,,,,,,,
4468,4468,31503,Outback - South,1.0,100.0,,,,,,,
4470,4470,31503,Outback - South,1.0,100.0,,,,,,,
4471,4471,31503,Outback - South,1.0,100.0,,,,,,,
4472,4472,31503,Outback - South,1.0,100.0,,,,,,,
4474,4474,31503,Outback - South,1.0,100.0,,,,,,,
4475,4475,31503,Outback - South,1.0,100.0,,,,,,,
4477,4477,31503,Outback - South,1.0,100.0,,,,,,,
4478,4478,31503,Outback - South,1.0,100.0,,,,,,,
4479,4479,31503,Outback - South,1.0,100.0,,,,,,,
4480,4480,31503,Outback - South,1.0,100.0,,,,,,,
4481,4481,31503,Outback - South,1.0,100.0,,,,,,,
4482,4482,31503,Outback - South,1.0,100.0,,,,,,,
4486,4486,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4487,4487,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4488,4488,30701,Darling Downs (West) - Maranoa,0.8921279,89.212788,,,,,,,
4488,4488,31503,Outback - South,0.1078721,10.787212,,,,,,,
4489,4489,31503,Outback - South,1.0,100.0,,,,,,,
4490,4490,31503,Outback - South,1.0,100.0,,,,,,,
4491,4491,31503,Outback - South,1.0,100.0,,,,,,,
4492,4492,31503,Outback - South,1.0,100.0,,,,,,,
4493,4493,10501,Bourke - Cobar - Coonamble,0.2666556,26.6655557,,,,,,,
4493,4493,31503,Outback - South,0.7333444,73.3344443,,,,,,,
4494,4494,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4496,4496,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4497,4497,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4498,4498,30701,Darling Downs (West) - Maranoa,1.0,100.0,,,,,,,
4500,4500,31401,Hills District,0.4297917,42.9791679,,,,,,,
4500,4500,31403,Strathpine,0.5702083,57.0208319,,,,,,,
4501,4501,31403,Strathpine,1.0,99.9999963,,,,,,,
4502,4502,31403,Strathpine,1.0,100.0,,,,,,,
4503,4503,31401,Hills District,0.061775,6.1774961,,,,,,,
4503,4503,31402,North Lakes,0.9379627,93.7962675,,,,,,,
4503,4503,31403,Strathpine,0.0002624,0.0262364,,,,,,,
4504,4504,31304,Narangba - Burpengary,1.0,100.0,,,,,,,
4505,4505,31302,Caboolture,0.1913375,19.1337533,,,,,,,
4505,4505,31304,Narangba - Burpengary,0.8086625,80.8662467,,,,,,,
4506,4506,31302,Caboolture,0.7391816,73.9181636,,,,,,,
4506,4506,31304,Narangba - Burpengary,0.2608184,26.0818364,,,,,,,
4507,4507,31301,Bribie - Beachmere,1.0,100.0,,,,,,,
4508,4508,31304,Narangba - Burpengary,0.9999938,99.9993821,,,,,,,
4509,4509,31402,North Lakes,1.0,100.0,,,,,,,
4510,4510,31301,Bribie - Beachmere,0.128763,12.8763043,,,,,,,
4510,4510,31302,Caboolture,0.8126585,81.2658463,,,,,,,
4510,4510,31304,Narangba - Burpengary,0.0585785,5.8578494,,,,,,,
4511,4511,31301,Bribie - Beachmere,0.9989734,99.89734,,,,,,,
4511,4511,31302,Caboolture,0.0010266,0.10266,,,,,,,
4512,4512,31302,Caboolture,0.9332677,93.3267657,,,,,,,
4512,4512,31303,Caboolture Hinterland,0.0667323,6.6732343,,,,,,,
4514,4514,31303,Caboolture Hinterland,1.0,100.0,,,,,,,
4515,4515,31303,Caboolture Hinterland,1.0,100.0,,,,,,,
4516,4516,31302,Caboolture,1.0,100.0,,,,,,,
4517,4517,31606,Sunshine Coast Hinterland,1.0,100.0,,,,,,,
4518,4518,31606,Sunshine Coast Hinterland,1.0,99.9999995,,,,,,,
4519,4519,31606,Sunshine Coast Hinterland,1.0,100.0,,,,,,,
4520,4520,30404,The Gap - Enoggera,0.0024846,0.248458,,,,,,,
4520,4520,31401,Hills District,0.9975154,99.7515418,,,,,,,
4521,4521,31303,Caboolture Hinterland,0.1270916,12.7091612,,,,,,,
4521,4521,31401,Hills District,0.8729084,87.2908388,,,,,,,
4550,4550,31606,Sunshine Coast Hinterland,1.0,100.0,,,,,,,
4551,4551,31602,Caloundra,1.0,99.9999998,,,,,,,
4552,4552,31303,Caboolture Hinterland,0.0162759,1.6275904,,,,,,,
4552,4552,31606,Sunshine Coast Hinterland,0.9837241,98.3724096,,,,,,,
4553,4553,31601,Buderim,0.0048475,0.4847507,,,,,,,
4553,4553,31606,Sunshine Coast Hinterland,0.9951525,99.5152493,,,,,,,
4554,4554,31606,Sunshine Coast Hinterland,1.0,100.0,,,,,,,
4555,4555,31606,Sunshine Coast Hinterland,1.0,100.0,,,,,,,
4556,4556,31601,Buderim,0.9975431,99.7543089,,,,,,,
4556,4556,31603,Maroochy,0.0013686,0.1368646,,,,,,,
4556,4556,31604,Nambour - Pomona,0.0010883,0.1088262,,,,,,,
4557,4557,31601,Buderim,0.4876145,48.7614455,,,,,,,
4557,4557,31603,Maroochy,0.5123855,51.2385517,,,,,,,
4558,4558,31603,Maroochy,1.0,99.9999993,,,,,,,
4559,4559,31604,Nambour - Pomona,0.8918963,89.1896339,,,,,,,
4559,4559,31606,Sunshine Coast Hinterland,0.1081036,10.8103623,,,,,,,
4560,4560,31603,Maroochy,0.0072803,0.7280332,,,,,,,
4560,4560,31604,Nambour - Pomona,0.8132146,81.321463,,,,,,,
4560,4560,31606,Sunshine Coast Hinterland,0.179505,17.9505039,,,,,,,
4561,4561,31604,Nambour - Pomona,1.0,100.0,,,,,,,
4562,4562,31604,Nambour - Pomona,0.9185324,91.8532352,,,,,,,
4562,4562,31605,Noosa,0.0003231,0.032314,,,,,,,
4562,4562,31606,Sunshine Coast Hinterland,0.0811445,8.1144508,,,,,,,
4563,4563,31604,Nambour - Pomona,0.9497764,94.977644,,,,,,,
4563,4563,31606,Sunshine Coast Hinterland,0.000344,0.034405,,,,,,,
4563,4563,31903,Gympie - Cooloola,0.0498795,4.987951,,,,,,,
4564,4564,31603,Maroochy,1.0,100.0,,,,,,,
4565,4565,31604,Nambour - Pomona,0.234522,23.4521974,,,,,,,
4565,4565,31605,Noosa,0.765478,76.5478024,,,,,,,
4566,4566,31604,Nambour - Pomona,0.0005684,0.0568382,,,,,,,
4566,4566,31605,Noosa,0.9994316,99.9431618,,,,,,,
4567,4567,31605,Noosa,1.0,100.0,,,,,,,
4568,4568,31604,Nambour - Pomona,1.0,100.0,,,,,,,
4569,4569,31604,Nambour - Pomona,1.0,100.0,,,,,,,
4570,4570,31903,Gympie - Cooloola,0.9582271,95.8227093,,,,,,,
4570,4570,31905,Maryborough,0.0417177,4.1717742,,,,,,,
4571,4571,31604,Nambour - Pomona,1.0,100.0,,,,,,,
4572,4572,31603,Maroochy,1.0,100.0,,,,,,,
4573,4573,31603,Maroochy,0.6122753,61.2275256,,,,,,,
4573,4573,31604,Nambour - Pomona,0.025803,2.5802973,,,,,,,
4573,4573,31605,Noosa,0.3619218,36.192177,,,,,,,
4574,4574,31606,Sunshine Coast Hinterland,0.9173532,91.7353158,,,,,,,
4574,4574,31903,Gympie - Cooloola,0.0826468,8.2646842,,,,,,,
4575,4575,31601,Buderim,0.0005174,0.0517363,,,,,,,
4575,4575,31602,Caloundra,0.9994826,99.9482614,,,,,,,
4580,4580,31903,Gympie - Cooloola,1.0,100.0,,,,,,,
4581,4581,31903,Gympie - Cooloola,0.8563742,85.6374242,,,,,,,
4581,4581,31905,Maryborough,0.1436258,14.3625758,,,,,,,
4600,4600,31903,Gympie - Cooloola,1.0,100.0,,,,,,,
4601,4601,31903,Gympie - Cooloola,1.0,100.0,,,,,,,
4605,4605,31902,Burnett,0.9909649,99.0964885,,,,,,,
4605,4605,31903,Gympie - Cooloola,0.0090351,0.9035115,,,,,,,
4606,4606,31902,Burnett,1.0,100.0,,,,,,,
4608,4608,31902,Burnett,1.0,100.0,,,,,,,
4610,4610,30701,Darling Downs (West) - Maranoa,0.0054454,0.5445424,,,,,,,
4610,4610,31902,Burnett,0.9945546,99.4554576,,,,,,,
4611,4611,31902,Burnett,1.0,100.0,,,,,,,
4612,4612,31902,Burnett,1.0,100.0,,,,,,,
4613,4613,31902,Burnett,1.0,100.0,,,,,,,
4614,4614,30702,Darling Downs - East,0.9991564,99.9156386,,,,,,,
4614,4614,31902,Burnett,0.0008436,0.0843614,,,,,,,
4615,4615,31902,Burnett,0.9966879,99.6687906,,,,,,,
4615,4615,31903,Gympie - Cooloola,0.0033121,0.3312094,,,,,,,
4620,4620,31905,Maryborough,1.0,100.0,,,,,,,
4621,4621,31901,Bundaberg,0.0032695,0.3269497,,,,,,,
4621,4621,31902,Burnett,0.9402801,94.0280114,,,,,,,
4621,4621,31905,Maryborough,0.0564504,5.6450388,,,,,,,
4625,4625,31902,Burnett,1.0,100.0,,,,,,,
4626,4626,30701,Darling Downs (West) - Maranoa,0.0033896,0.3389649,,,,,,,
4626,4626,31902,Burnett,0.9966104,99.6610351,,,,,,,
4627,4627,31902,Burnett,1.0,100.0,,,,,,,
4630,4630,31902,Burnett,1.0,100.0,,,,,,,
4650,4650,31905,Maryborough,1.0,99.9999992,,,,,,,
4655,4655,31904,Hervey Bay,0.9528595,95.2859476,,,,,,,
4655,4655,31905,Maryborough,0.0471361,4.7136119,,,,,,,
4659,4659,31905,Maryborough,1.0,100.0,,,,,,,
4660,4660,31901,Bundaberg,0.9984469,99.8446944,,,,,,,
4660,4660,31902,Burnett,0.0003856,0.0385564,,,,,,,
4660,4660,31905,Maryborough,0.0011675,0.1167492,,,,,,,
4662,4662,31905,Maryborough,1.0,100.0,,,,,,,
4670,4670,31901,Bundaberg,0.9999656,99.9965613,,,,,,,
4671,4671,31901,Bundaberg,0.0563526,5.6352591,,,,,,,
4671,4671,31902,Burnett,0.9436474,94.3647409,,,,,,,
4673,4673,31901,Bundaberg,1.0,100.0,,,,,,,
4674,4674,30802,Gladstone - Biloela,0.999362,99.9361983,,,,,,,
4674,4674,31901,Bundaberg,0.0006378,0.0637784,,,,,,,
4676,4676,30802,Gladstone - Biloela,0.9999934,99.9993422,,,,,,,
4677,4677,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4678,4678,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4680,4680,30802,Gladstone - Biloela,0.9993699,99.9369919,,,,,,,
4694,4694,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4695,4695,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4697,4697,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4699,4699,30803,Rockhampton,1.0,100.0,,,,,,,
4700,4700,30803,Rockhampton,1.0,100.0,,,,,,,
4701,4701,30803,Rockhampton,1.0,100.0,,,,,,,
4702,4702,30801,Central Highlands (Qld),0.1769739,17.697386,,,,,,,
4702,4702,30802,Gladstone - Biloela,0.0760841,7.608409,,,,,,,
4702,4702,30803,Rockhampton,0.7469313,74.6931278,,,,,,,
4703,4703,30803,Rockhampton,1.0,100.0,,,,,,,
4704,4704,30803,Rockhampton,1.0,100.0,,,,,,,
4705,4705,30803,Rockhampton,0.4081157,40.8115664,,,,,,,
4705,4705,31201,Bowen Basin - North,0.5918843,59.1884336,,,,,,,
4706,4706,30803,Rockhampton,1.0,100.0,,,,,,,
4707,4707,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4709,4709,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4710,4710,30803,Rockhampton,1.0,100.0,,,,,,,
4711,4711,30803,Rockhampton,1.0,100.0,,,,,,,
4712,4712,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4713,4713,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4714,4714,30803,Rockhampton,1.0,100.0,,,,,,,
4715,4715,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4716,4716,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4717,4717,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4718,4718,30801,Central Highlands (Qld),0.0983866,9.8386551,,,,,,,
4718,4718,30802,Gladstone - Biloela,0.9016134,90.1613449,,,,,,,
4719,4719,30802,Gladstone - Biloela,1.0,100.0,,,,,,,
4720,4720,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4721,4721,30801,Central Highlands (Qld),0.0263641,2.6364128,,,,,,,
4721,4721,31201,Bowen Basin - North,0.9736359,97.3635872,,,,,,,
4722,4722,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4723,4723,30801,Central Highlands (Qld),1.0,100.0,,,,,,,
4724,4724,31503,Outback - South,1.0,100.0,,,,,,,
4725,4725,31503,Outback - South,1.0,100.0,,,,,,,
4726,4726,31503,Outback - South,1.0,100.0,,,,,,,
4727,4727,31503,Outback - South,1.0,100.0,,,,,,,
4728,4728,31503,Outback - South,1.0,100.0,,,,,,,
4730,4730,31503,Outback - South,1.0,100.0,,,,,,,
4731,4731,31503,Outback - South,1.0,100.0,,,,,,,
4732,4732,31503,Outback - South,1.0,100.0,,,,,,,
4733,4733,31503,Outback - South,1.0,100.0,,,,,,,
4735,4735,31503,Outback - South,1.0,100.0,,,,,,,
4736,4736,31503,Outback - South,1.0,100.0,,,,,,,
4737,4737,31201,Bowen Basin - North,0.0117256,1.1725561,,,,,,,
4737,4737,31202,Mackay,0.9882744,98.8274439,,,,,,,
4738,4738,31201,Bowen Basin - North,0.2869928,28.6992792,,,,,,,
4738,4738,31202,Mackay,0.7130072,71.3007183,,,,,,,
4739,4739,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4740,4740,31202,Mackay,1.0,100.0,,,,,,,
4741,4741,31201,Bowen Basin - North,0.0921253,9.2125332,,,,,,,
4741,4741,31202,Mackay,0.8884561,88.8456098,,,,,,,
4741,4741,31203,Whitsunday,0.0194186,1.9418567,,,,,,,
4742,4742,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4743,4743,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4744,4744,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4745,4745,30801,Central Highlands (Qld),0.0009322,0.0932216,,,,,,,
4745,4745,31201,Bowen Basin - North,0.9990678,99.9067784,,,,,,,
4746,4746,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4750,4750,31202,Mackay,1.0,100.0,,,,,,,
4751,4751,31202,Mackay,1.0,100.0,,,,,,,
4753,4753,31202,Mackay,1.0,100.0,,,,,,,
4754,4754,31202,Mackay,1.0,100.0,,,,,,,
4756,4756,31202,Mackay,1.0,100.0,,,,,,,
4757,4757,31202,Mackay,1.0,100.0,,,,,,,
4798,4798,31202,Mackay,1.0,100.0,,,,,,,
4799,4799,31202,Mackay,1.0,100.0,,,,,,,
4800,4800,31202,Mackay,0.0072447,0.7244742,,,,,,,
4800,4800,31203,Whitsunday,0.9927553,99.2755258,,,,,,,
4801,4801,31203,Whitsunday,1.0,100.0,,,,,,,
4802,4802,31203,Whitsunday,1.0,100.0,,,,,,,
4803,4803,31203,Whitsunday,1.0,100.0,,,,,,,
4804,4804,31201,Bowen Basin - North,1.0,100.0,,,,,,,
4805,4805,31201,Bowen Basin - North,1.0,99.9999998,,,,,,,
4806,4806,31801,Charters Towers - Ayr - Ingham,1.0,100.0,,,,,,,
4807,4807,31801,Charters Towers - Ayr - Ingham,1.0,100.0,,,,,,,
4808,4808,31801,Charters Towers - Ayr - Ingham,1.0,100.0,,,,,,,
4809,4809,31502,Outback - North,0.0060056,0.6005614,,,,,,,
4809,4809,31801,Charters Towers - Ayr - Ingham,0.9939944,99.3994386,,,,,,,
4810,4810,31802,Townsville,1.0,100.0,,,,,,,
4811,4811,31802,Townsville,1.0,100.0,,,,,,,
4812,4812,31802,Townsville,1.0,100.0,,,,,,,
4813,4813,31802,Townsville,1.0,100.0,,,,,,,
4814,4814,31802,Townsville,1.0,100.0,,,,,,,
4815,4815,31802,Townsville,1.0,100.0,,,,,,,
4816,4816,30603,Innisfail - Cassowary Coast,0.0649376,6.4937631,,,,,,,
4816,4816,31502,Outback - North,0.0284794,2.8479384,,,,,,,
4816,4816,31801,Charters Towers - Ayr - Ingham,0.3819811,38.1981098,,,,,,,
4816,4816,31802,Townsville,0.5246017,52.4601664,,,,,,,
4817,4817,31801,Charters Towers - Ayr - Ingham,0.0080391,0.8039119,,,,,,,
4817,4817,31802,Townsville,0.9919609,99.1960881,,,,,,,
4818,4818,31802,Townsville,1.0,100.0,,,,,,,
4819,4819,31802,Townsville,1.0,100.0,,,,,,,
4820,4820,31201,Bowen Basin - North,0.0057755,0.5775545,,,,,,,
4820,4820,31801,Charters Towers - Ayr - Ingham,0.9942245,99.4224455,,,,,,,
4821,4821,31502,Outback - North,1.0,100.0,,,,,,,
4822,4822,31501,Far North,0.0107425,1.0742457,,,,,,,
4822,4822,31502,Outback - North,0.9892575,98.9257543,,,,,,,
4823,4823,31502,Outback - North,0.9830552,98.3055223,,,,,,,
4823,4823,31503,Outback - South,0.0169448,1.6944777,,,,,,,
4824,4824,31502,Outback - North,1.0,100.0,,,,,,,
4825,4825,31502,Outback - North,0.9715996,97.1599616,,,,,,,
4825,4825,31503,Outback - South,0.0068734,0.6873388,,,,,,,
4825,4825,70202,Barkly,0.021527,2.1526996,,,,,,,
4828,4828,31502,Outback - North,1.0,100.0,,,,,,,
4829,4829,31503,Outback - South,1.0,100.0,,,,,,,
4830,4830,31502,Outback - North,1.0,100.0,,,,,,,
4849,4849,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4850,4850,31801,Charters Towers - Ayr - Ingham,0.9999999,99.9999913,,,,,,,
4852,4852,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4854,4854,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4855,4855,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4856,4856,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4857,4857,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4858,4858,30603,Innisfail - Cassowary Coast,0.9999993,99.9999271,,,,,,,
4859,4859,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4860,4860,30603,Innisfail - Cassowary Coast,0.9999093,99.9909342,,,,,,,
4861,4861,30603,Innisfail - Cassowary Coast,1.0,100.0,,,,,,,
4865,4865,30602,Cairns - South,1.0,100.0,,,,,,,
4868,4868,30602,Cairns - South,1.0,100.0,,,,,,,
4869,4869,30602,Cairns - South,1.0,100.0,,,,,,,
4870,4870,30601,Cairns - North,0.2773711,27.7371109,,,,,,,
4870,4870,30602,Cairns - South,0.7226289,72.2628891,,,,,,,
4871,4871,30601,Cairns - North,0.0009447,0.0944681,,,,,,,
4871,4871,30602,Cairns - South,0.0190084,1.900838,,,,,,,
4871,4871,30603,Innisfail - Cassowary Coast,0.4442499,44.4249868,,,,,,,
4871,4871,31501,Far North,0.4624736,46.2473583,,,,,,,
4871,4871,31502,Outback - North,0.0733235,7.3323487,,,,,,,
4872,4872,30605,Tablelands (East) - Kuranda,0.6357743,63.5774272,,,,,,,
4872,4872,31501,Far North,0.3642257,36.4225728,,,,,,,
4873,4873,30604,Port Douglas - Daintree,1.0,100.0,,,,,,,
4874,4874,31501,Far North,0.9999996,99.9999585,,,,,,,
4875,4875,31501,Far North,0.9987417,99.8741663,,,,,,,
4876,4876,31501,Far North,1.0,100.0,,,,,,,
4877,4877,30601,Cairns - North,0.0001074,0.0107357,,,,,,,
4877,4877,30604,Port Douglas - Daintree,0.9998926,99.9892643,,,,,,,
4878,4878,30601,Cairns - North,1.0,100.0,,,,,,,
4879,4879,30601,Cairns - North,1.0,100.0,,,,,,,
4880,4880,30605,Tablelands (East) - Kuranda,0.8392845,83.9284533,,,,,,,
4880,4880,31501,Far North,0.1607155,16.0715467,,,,,,,
4881,4881,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4882,4882,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4883,4883,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4884,4884,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4885,4885,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4886,4886,30605,Tablelands (East) - Kuranda,1.0,100.0,,,,,,,
4887,4887,30605,Tablelands (East) - Kuranda,0.8309421,83.0942069,,,,,,,
4887,4887,31501,Far North,0.1690579,16.9057931,,,,,,,
